Restaurant,Type,Rating,Price,Address,Lat,Lng,url,ID
Saturdays NYC,Coffee & Tea,4.0,$$,31 Crosby St,40.72079,-73.99944,https://www.yelp.com/biz/saturdays-nyc-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,a8d18n8gAQpQHcr6KwCCeA
Ludlow Coffee Supply,Coffee & Tea,4.0,$,176 Ludlow St,40.721668,-73.987274,https://www.yelp.com/biz/ludlow-coffee-supply-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mR8MfMcFNgEukDG08I2aDQ
Kitten Coffee,Coffee & Tea,4.5,$,187 Skillman St,40.69253,-73.95659,https://www.yelp.com/biz/kitten-coffee-brooklyn-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hlrEAnfd96n-usuSwLJhOw
Stumptown Coffee Roasters,Coffee & Tea,4.0,$$,30 W 8th St,40.7328193931365,-73.9979619990999,https://www.yelp.com/biz/stumptown-coffee-roasters-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,IKB1DhFCLFY98mTt_l6u2A
Happy Bones NYC,Coffee & Tea,4.0,$$,394 Broome St,40.720726,-73.9970474,https://www.yelp.com/biz/happy-bones-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jDLKMWhHACb5w1DDtnW9ag
Kettl,Coffee & Tea,4.5,$$,348 Bowery,40.72664,-73.99202,https://www.yelp.com/biz/kettl-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TgQoXIJsTjDtbO-UtpCtlA
Kabisera,Coffee & Tea,4.5,$$,151 Allen St,40.720907000000004,-73.989913,https://www.yelp.com/biz/kabisera-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KEyhIMAUpj7cceOvG9C1sA
Ost Cafe,Coffee & Tea,4.5,$,511 Grand St,40.71445,-73.98214,https://www.yelp.com/biz/ost-cafe-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qauE0RX0J519WJw1zjI3VQ
The Granddaddy,Coffee & Tea,4.0,$$,290 Grand St,40.71782,-73.992,https://www.yelp.com/biz/the-granddaddy-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,18-qEPtsL2lbZH4ianmicg
Birch Coffee,Coffee & Tea,4.0,$$,8 Spruce St,40.710971,-74.005676,https://www.yelp.com/biz/birch-coffee-new-york-10?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ejZjFbR_Z3He5pi699eJKg
Little Canal,Coffee & Tea,4.0,$,26 Canal St,40.714309,-73.99041700000001,https://www.yelp.com/biz/little-canal-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DxeD4Jw3gsImI-olCOB0bA
The Black Flamingo,Coffee & Tea,4.5,$,281 Van Brunt St,40.679084682527105,-74.0106727985259,https://www.yelp.com/biz/the-black-flamingo-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1uj4-rdYAQF6Amc0LVaeXg
Ralph's Coffee,Coffee & Tea,4.5,$$,45 Rockefeller Plz,40.758700888639495,-73.97813116330609,https://www.yelp.com/biz/ralphs-coffee-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5KzeXpVMQQoN4Xjey4nBkg
The Bean,Coffee & Tea,4.0,$,54 2nd Ave,40.725594193655574,-73.98954849979373,https://www.yelp.com/biz/the-bean-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0wSOGZrj4ILpZSgE7SaYuw
Gregorys Coffee,Coffee & Tea,4.0,$,16 Court St,40.693613,-73.990789,https://www.yelp.com/biz/gregorys-coffee-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,neqjsm1AbaGcLDRNshEA7A
Caf̩ Leon Dore,Coffee & Tea,4.0,$,214 Mulberry St,40.72210127310311,-73.99611038532692,https://www.yelp.com/biz/caf%C3%A9-leon-dore-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XbUg52y01_fcIzz7MEUHxQ
Third Rail Coffee,Coffee & Tea,4.0,$,240 Sullivan St,40.72994,-73.99959,https://www.yelp.com/biz/third-rail-coffee-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,rd0VGG_d_qNp_aBW_HJM4w
Brooklyn Roasting Company,Coffee & Tea,3.5,$$,200 Flushing Ave,40.6976059,-73.96798294704631,https://www.yelp.com/biz/brooklyn-roasting-company-brooklyn-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qoUWugiUAMzSgsoLbUME9w
Stumptown Coffee Roasters,Coffee & Tea,4.5,$$,20 W 29th St,40.7456663381275,-73.9880916348562,https://www.yelp.com/biz/stumptown-coffee-roasters-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sSQ3dtC8nbfeT6srFiiIlA
Gasoline Alley Coffee,Coffee & Tea,4.0,$$,325 Lafayette St,40.725419,-73.994874,https://www.yelp.com/biz/gasoline-alley-coffee-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,MFB3OOo5ZQxfCAYEDa8ZFA
Bluestone Lane DUMBO Caf̩,Coffee & Tea,4.0,$,55 Prospect St,40.700775778888186,-73.98836356287899,https://www.yelp.com/biz/bluestone-lane-dumbo-caf%C3%A9-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KWC_KYP336tSFhAihd8plg
Birch Coffee,Coffee & Tea,4.0,$,432 Third Ave,40.7434044,-73.9799957,https://www.yelp.com/biz/birch-coffee-new-york-9?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3erDg5x5OYgJjaPkV_ysLw
La Colombe Coffee,Coffee & Tea,4.0,$$,400 Lafayette St,40.728221000000005,-73.993165,https://www.yelp.com/biz/la-colombe-coffee-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YhOmfXTPu_QRNT3azAu6wA
Madman Espresso,Coffee & Tea,4.5,$,54 University Pl,40.7326190878137,-73.9940478909803,https://www.yelp.com/biz/madman-espresso-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LfPtY7hYpOsNTaxgfny_hw
Claudia's Coffee Shop,Coffee & Tea,4.5,$$,125 Broad St,40.70235,-74.010508,https://www.yelp.com/biz/claudias-coffee-shop-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lUJNrKUCgi3gpXusZRV6jA
Bluestone Lane Upper East Side Caf̩,Coffee & Tea,4.0,$$,1085 5th Ave,40.7837603758071,-73.9585503779793,https://www.yelp.com/biz/bluestone-lane-upper-east-side-caf%C3%A9-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7gbWC5D0y0ZTUF-WDLwuYw
Citizens of Chelsea,Coffee & Tea,4.0,$$,401 W 25th St,40.748123,-74.000569,https://www.yelp.com/biz/citizens-of-chelsea-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FaR-Kv-0ZzgcqFW1sCnacw
Laughing Man Coffee & Tea,Coffee & Tea,4.0,$$,300 Vesey St,40.714517,-74.016966,https://www.yelp.com/biz/laughing-man-coffee-and-tea-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,X2iGIM2ziPwVPVVFGvGR9w
Blue Bottle Coffee,Coffee & Tea,4.0,$$,54 W 40th St,40.7530635290641,-73.984223271164,https://www.yelp.com/biz/blue-bottle-coffee-new-york-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YGUzlo20oCGAnYnvg1b6Kg
Five & Dime,Coffee & Tea,4.5,$$,8 Park Pl,40.7126429155284,-74.0080474702053,https://www.yelp.com/biz/five-and-dime-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OQOr0DE1HtSNfxO5_mwfFg
City of Saints Coffee Roasters,Coffee & Tea,4.5,$,297 Meserole St,40.7087771,-73.9360653,https://www.yelp.com/biz/city-of-saints-coffee-roasters-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QVFxBLZoKWNohMQYop2V9g
Sweatshop Cafe,Coffee & Tea,4.5,$$,232 Metropolitan Ave,40.7149542040034,-73.959786,https://www.yelp.com/biz/sweatshop-cafe-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YpGxtJy9ErnjfGG6DXy5uA
Dr Smood - Soho,Coffee & Tea,4.0,$$,470 Broome St,40.72282,-74.0014,https://www.yelp.com/biz/dr-smood-soho-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3RdrV08_Ni-4xRDxROTYHA
Laughing Man Coffee Company,Coffee & Tea,4.5,$$,184 Duane St,40.71731,-74.01016,https://www.yelp.com/biz/laughing-man-coffee-company-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kA98xP8HiJ_-fVaM7RECLw
Ground Support,Coffee & Tea,3.5,$,399 W Broadway,40.7241968559678,-74.0020576327145,https://www.yelp.com/biz/ground-support-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,P4HX6tjQQK4gbdn_d0cGTw
Ground Central,Coffee & Tea,4.5,$,800 2nd Ave,40.75014,-73.97176,https://www.yelp.com/biz/ground-central-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OGO_ykdC27Fc-Q3Yhwjo4w
Everyman Espresso,Coffee & Tea,4.0,$$,136 E 13th St,40.7327852478612,-73.98832919892351,https://www.yelp.com/biz/everyman-espresso-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,aljEnhQthQwifG971tY1mA
Gelateria Gentile,Coffee & Tea,4.5,$,253 Wythe Ave,40.7161757,-73.9637628,https://www.yelp.com/biz/gelateria-gentile-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LbgBFEdSkWyQ06rGN1t4uQ
Grace Street,Coffee & Tea,4.0,$$,17 W 32nd St,40.7478576793883,-73.9865590631962,https://www.yelp.com/biz/grace-street-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,MKYhiSeXjahxh9O4Gqnimw
B Cup Caf̩,Coffee & Tea,4.0,$,212 Ave B,40.728708000000005,-73.978827,https://www.yelp.com/biz/b-cup-caf%C3%A9-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ml5hBBDsEILy9WsTQyyV-Q
Vineapple Cafe,Coffee & Tea,4.5,$$,71 Pineapple St,40.698296727786996,-73.99307556416,https://www.yelp.com/biz/vineapple-cafe-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xxiV3-0t_gO1Ojo3xo73TQ
Chocolatte,Coffee & Tea,3.5,$$,792 Eastern Pkwy,40.6688896,-73.9419063,https://www.yelp.com/biz/chocolatte-brooklyn-7?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,T5yiADd4JhtH9Sm-en3oBQ
Chobani SoHo,Coffee & Tea,4.5,$,152 Prince St,40.72568954900979,-74.0010523796082,https://www.yelp.com/biz/chobani-soho-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,z9sRnN1gPyxz9SJ52XDWoQ
C&K Floral Park,Coffee & Tea,4.0,$$,143 Tulip Ave,40.72469,-73.70373000000001,https://www.yelp.com/biz/c-and-k-floral-park-floral-park?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lZg4h4fvLdK5lgKh_vlegg
Gossip Coffee,Coffee & Tea,4.0,$$,37-04 30th Ave,40.764359999999996,-73.9166,https://www.yelp.com/biz/gossip-coffee-astoria-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,A7IV4pAQOL5M8X7StKS-4Q
Caf̩ Fledermaus,Coffee & Tea,3.5,$$,1048 5th Ave,40.781242,-73.96025,https://www.yelp.com/biz/caf%C3%A9-fledermaus-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,w7G1r4v1YIN-ggIB9p7z9w
Little Collins,Coffee & Tea,4.5,$$,708 3rd Ave,40.75233,-73.97353000000001,https://www.yelp.com/biz/little-collins-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1aD88qNRb08LGBkl84GQTA
The Grey Dog - Union Square,Coffee & Tea,4.0,$$,90 University Pl,40.733828,-73.993052,https://www.yelp.com/biz/the-grey-dog-union-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VCqNjupCWZ5INzOcyBMJSg
Ix Restaurant,Coffee & Tea,4.5,$$,43 Lincoln Rd,40.660914844109605,-73.9613892462263,https://www.yelp.com/biz/ix-restaurant-brooklyn-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mv4A3Yl90ZLONO03ksqRrg
Brookside Market,Coffee & Tea,4.5,$,43-15 Queens Blvd,40.7437641,-73.9208344,https://www.yelp.com/biz/brookside-market-sunnyside?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,c8_1XxMgFLnYBLkBEL-PdA
C&B,Coffee & Tea,4.5,$$,178 E 7th St,40.7252271901335,-73.98163029701891,https://www.yelp.com/biz/c-and-b-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,gjJiJ5yHqiEe3sFn_v-5JA
Telegraphe Cafe,Coffee & Tea,4.0,$,107 W 18th St,40.740139899999996,-73.99543,https://www.yelp.com/biz/telegraphe-cafe-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,N6_qSesaVVrnZ5VDGFpCrg
The Grey Dog,Coffee & Tea,4.0,$$,242 W 16th St,40.740624,-74.000648,https://www.yelp.com/biz/the-grey-dog-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QpkKEFHK5dz8XT-osEXgJw
The Grey Dog - Nolita,Coffee & Tea,4.0,$$,244 Mulberry St,40.722969899999995,-73.99576,https://www.yelp.com/biz/the-grey-dog-nolita-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jzQNE09rRKz8Ou-bEdEY1Q
The Grey Dog,Coffee & Tea,4.0,$$,49 Carmine St,40.729998660113004,-74.0038951001712,https://www.yelp.com/biz/the-grey-dog-new-york-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5WdsgeCz2WwN57B-eYZi7w
Pickler,Coffee & Tea,4.0,$$,216 E 45th St,40.75219,-73.9721,https://www.yelp.com/biz/pickler-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,v4X0_xdRmVDQ5qgyGAubHw
Sweet Moment,Coffee & Tea,4.5,$$,106 Mott St,40.71763,-73.99714,https://www.yelp.com/biz/sweet-moment-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UZViRVpxNZvOM5KarmbT1g
Matchaful,Coffee & Tea,4.5,$$,359 Canal St,40.721090000000004,-74.00398,https://www.yelp.com/biz/matchaful-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,oWFl4gLa9Pd67O6C9z8NeQ
Crema,Coffee & Tea,5.0,$$,695 Bergen Ave,40.723892005797296,-74.0703685447746,https://www.yelp.com/biz/crema-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,okwe_8q4jBmqECTnpq19VA
La Colombe Coffee,Coffee & Tea,4.5,$$,270 Lafayette St,40.72396,-73.99643,https://www.yelp.com/biz/la-colombe-coffee-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,-8nEZ20KDfr4PPH47MrAOA
Matto Espresso,Coffee & Tea,4.5,$,293 Mercer St,40.73025,-73.99396999999999,https://www.yelp.com/biz/matto-espresso-new-york-20?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WBQPnEuUm8BfAylBov_MGg
Rebel Coffee,Coffee & Tea,4.5,$,19 8th Ave,40.737840000000006,-74.00475,https://www.yelp.com/biz/rebel-coffee-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DRorx6DjfsSDQI75Lp84Ng
Urban Backyard,Coffee & Tea,4.5,$$,180 Mulberry St,40.72077,-73.99646,https://www.yelp.com/biz/urban-backyard-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,HUlbrPvAr6sXuBfp5z1MWA
Coffee Project New York | East Village,Coffee & Tea,4.5,$,239 E 5th St,40.72699,-73.98921999999999,https://www.yelp.com/biz/coffee-project-new-york-east-village-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,pimuUR-TEHIjUla3S3jemQ
Bird & Branch,Coffee & Tea,4.5,$$,359 West 45th St,40.760309899999996,-73.99087,https://www.yelp.com/biz/bird-and-branch-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,IkyRp47Jpbk_AQ35qlr-eg
The Uncommons,Coffee & Tea,4.0,$,230 Thompson St,40.72933,-73.99865,https://www.yelp.com/biz/the-uncommons-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,h6qbszNgXgjj9Lrb62m-9w
Bunna Cafe,Coffee & Tea,4.5,$$,1084 Flushing Ave,40.705042,-73.928078,https://www.yelp.com/biz/bunna-cafe-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,l4fwf8VwAokv3MWT45Ab7g
Bibble & Sip,Coffee & Tea,4.5,$$,253 W 51st St,40.7628355,-73.98518009478293,https://www.yelp.com/biz/bibble-and-sip-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WHRHK3S1mQc3PmhwsGRvbw
Sweet Churros,Coffee & Tea,4.0,$,11 W 32nd St,40.747737,-73.986212,https://www.yelp.com/biz/sweet-churros-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LzxMKnP0Zf5XoRC1VInCZg
Bluestockings,Coffee & Tea,4.5,$$,116 Suffolk St,40.7189325,-73.9859184,https://www.yelp.com/biz/bluestockings-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2oScriyUCdE426Kgv0DC9w
Caf̩ Integral,Coffee & Tea,4.0,$$,149 Elizabeth St,40.720384,-73.995213,https://www.yelp.com/biz/caf%C3%A9-integral-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,moo7CuKs4djrUCMHs4G_uQ
Caffe Vita Lower East Side,Coffee & Tea,4.5,$$,124 Ludlow St,40.719736,-73.988422,https://www.yelp.com/biz/caffe-vita-lower-east-side-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yUTsVnUME9zzrex1qmregw
Blackstone Coffee Roasters,Coffee & Tea,5.0,$$,502 Hudson St,40.733289899999995,-74.00619,https://www.yelp.com/biz/blackstone-coffee-roasters-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Mkx7wE0Jlb0bFYGhEpulSg
Cafe Grumpy,Coffee & Tea,4.0,$,13 Essex St,40.71512,-73.99015,https://www.yelp.com/biz/cafe-grumpy-new-york-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,V4kHBho4ZiNdbuztgn0LWQ
Saltwater Coffee,Coffee & Tea,4.5,$$,345 E 12th St,40.730457799999996,-73.9839175,https://www.yelp.com/biz/saltwater-coffee-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SZXOfQbLyF3C5GwYBj6VvA
